conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1777104104718032960,Sun Apr 07 23:45:16 +0000 2024,4,@undipmenfess lah bukannya ada pakta integritas buat penerima kipk gaboleh nikah selama dpt beasiswa?apa peraturannya berubah ya?,1777120486897733701,,undipmenfess,in,,0,0,0,https://twitter.com/nadzzzn/status/1777120486897733701,1358415871186595842,nadzzzn
1777016005845475358,Sun Apr 07 16:50:05 +0000 2024,1,Fak aku benci bgt sama pengguna kipk yg tidak tepat sasaran dan rela buat palsuin data. Kaum medioker se struggling itu buat ttp bisa kuliah dan cari beasiswa prestasi tanpa syarat tambahan.,1777016005845475358,,,in,,0,0,0,https://twitter.com/pirrawh/status/1777016005845475358,1364784780932382720,pirrawh
1776984635916059117,Sun Apr 07 16:19:06 +0000 2024,2,@DraftAnakUnpad kipk tuh kan didalamnya termasuk biaya UKT dan biaya hidup. nah biaya hidup yg cair ke mhsiswa ya udah itu urusan km mau pake buat apa tapi sepatutnya beasiswa ya emg dipake utk kebutuhan hidup bukan utk urusan hedonisme. anak kipk gaperlu keliatan lusuh buat pembuktian kalo-,1777008207845831058,,DraftAnakUnpad,in,rumah,0,1,0,https://twitter.com/zaistweeting/status/1777008207845831058,1310969810830778369,zaistweeting
1776991633952903562,Sun Apr 07 15:13:15 +0000 2024,0,kata gue kalo lu dateng dari upper middle class family mending nyari beasiswa selain kipk although lu mapres tp seriusan banyak yang lebih butuh..,1776991633952903562,,,in,,0,0,0,https://twitter.com/peachelayam/status/1776991633952903562,1148542434898432001,peachelayam
1776848169084830190,Sun Apr 07 05:43:10 +0000 2024,5,beasiswa selain kipk ada apa aja ya kak dan kira² persyaratannya apa maba!,1776848169084830190,,,in,"Ganesha, Jatinangor, Cirebon",0,5,0,https://twitter.com/itbfess/status/1776848169084830190,1273190263121297409,itbfess
1776346180081074557,Sun Apr 07 01:18:20 +0000 2024,0,@collegemenfess Aku 300/bulan dikasih ortu makan pagi/siang dijatah di tempat part time jadi yaa minusnya emang jarang nongkrong tpi nggppa aman² aja tetep punya temen. Aku bukan anak KIPK UKT Alhamdulillah bisa kebayar dari hasil beasiswa/magang+kampus mengajar,1776781521288155179,,collegemenfess,in,,0,0,0,https://twitter.com/heyooluu/status/1776781521288155179,1300476094533963776,heyooluu
1776740417591234639,Sat Apr 06 23:07:49 +0000 2024,0,@sbmptnfess awalnya ga daftar kipk? beasiswa banyak si pinter pinter cari info aja nder,1776748677585150135,,sbmptnfess,in,,0,0,0,https://twitter.com/zrratl/status/1776748677585150135,1482254701320376325,zrratl
1776740417591234639,Sat Apr 06 22:39:32 +0000 2024,0,@sbmptnfess Nder coba KIPK sama KJMU coba juga beasiswa swasta lainnya banyak loh,1776741559582814427,,sbmptnfess,in, 인도네시아어,0,0,0,https://twitter.com/studieira/status/1776741559582814427,1214125014410153985,studieira
1775749367577928053,Thu Apr 04 04:56:55 +0000 2024,0,BISMILLAH MABA UNMUL 2024 JURUSAN SARJANA FARMASI DAN BISA DAPAT KIPK BEASISWA AAAMIIN NILAI DI ATAS 620AN AAMIIN,1775749367577928053,,,in,,0,0,0,https://twitter.com/nayyjaee__/status/1775749367577928053,1624070546857271297,nayyjaee__
1775664586152415593,Thu Apr 04 02:59:57 +0000 2024,0,@nyibets @sbmptnfess Untuk beasiswa KIPK sendiri gimana kak?,1775719932640239918,,nyibets,in,,0,2,0,https://twitter.com/cloudynatcha/status/1775719932640239918,1501476007223513088,cloudynatcha
1775458583871963152,Wed Apr 03 16:23:54 +0000 2024,1,@ardisatriawan Padahal PNS Gol.I tuh biasanya petugas kebersihan. Iya yg suka nyapu dijalan atau yg ambil sampah dari rumah2 penduduk. Jangankan beasiswa KIPK bansos spt PKH aja mereka ga bisa dapat. Alasannya 1 krn PNS,1775559864674357664,,ardisatriawan,in,夢,0,1,0,https://twitter.com/MondayHer/status/1775559864674357664,1484358605084463105,MondayHer
1775507961785553087,Wed Apr 03 15:16:48 +0000 2024,0,@convomfs mnrt gua ip umum digunain buat nunjukkin status sosial. lu tau kan nder harga ip tuh brp? kira2 kalo misal lu mampu beli ip yg harganya selangit gt lu layak ga disebut mampu? lu layak ga dpt kipk? jelas2 kipk itu beasiswa bantuan keringanan biaya kuliah. masa si gangerti,1775542977928315135,,convomfs,in,helllllyeah,0,1,0,https://twitter.com/manhimoggo/status/1775542977928315135,1315110117025615872,manhimoggo
1775507961785553087,Wed Apr 03 14:37:33 +0000 2024,1,@convomfs Yg digarisbawahi adalah kipk yg ga tepat sasaran. Org mampu gayanya hedon bgt dan justru make uang beasiswa bukan buat kebutuhan pendidikan. Tapi ga semua anak kipk kayak gitu kok ada yg pure emg kurang mampu.,1775533100287856850,,Tyongfyn,in,"Yogyakarta, Indonesia",0,0,0,https://twitter.com/Tyongfyn/status/1775533100287856850,314384452,Tyongfyn
1775529495560434175,Wed Apr 03 14:23:14 +0000 2024,0,Siapa yg pernah ngerasain saya. Anak PNS golongan rendah. Gaji ga seberapa tp anaknya ga bisa ambil beasiswa. Nyoba kipk tp ga lolos. Sedangkan tmn yg ortunya punya usaha dpt bidikmisi . Aku rapopo jenenge yo kehidupan,1775529495560434175,,,in,99z,0,0,0,https://twitter.com/Haedorable6/status/1775529495560434175,1256831782739038209,Haedorable6
1775509905254002892,Wed Apr 03 13:05:23 +0000 2024,1,Selain KIPK 3 Beasiswa Ini Bisa Cover Kuliah Kamu! Sampai Lulus! A thread. #beasiswaunggulan #beasiswapertamina #beasiswabankindonesia #studyacc #ambistwt #thread #ambis #candidatecollege,1775509905254002892,,,in,,0,1,1,https://twitter.com/CCollege_Ind/status/1775509905254002892,1476090811028705281,CCollege_Ind
1775458583871963152,Wed Apr 03 11:58:14 +0000 2024,3,@ardisatriawan Apa gw mengurungkan untuk menikah aja? Toh punya anak nantinya ga punya hak dpt beasiswa KIPK. Pdhl ga selamanya kondisi PNS sama seperti pejabat2 eselon yg tunjangannya puluhan juta itu,1775493005946093736,,ardisatriawan,in,"Jakarta Capital Region, Indone",0,1,0,https://twitter.com/Purcell909/status/1775493005946093736,955323794,Purcell909
1775441897756279287,Wed Apr 03 10:53:05 +0000 2024,1,@Istrigongyoo_ @SeputarTetangga Beasiswa yg gk bisa buat anak pns itu setau saya cuma kipk deh beasiswa lain bisa selama anak pns itu pintar.,1775476609459605608,,Istrigongyoo_,in,"Pulo Merak, Indonesia",0,1,0,https://twitter.com/LulusSekolah/status/1775476609459605608,1081576915557789696,LulusSekolah
1775458583871963152,Wed Apr 03 09:41:27 +0000 2024,2923,Pemerintah kembali menegaskan bahwa pihaknya melarang anak PNS mendapatkan beasiswa Kartu Indonesia Pintar Kuliah (KIPK). Hal ini disampaikan langsung oleh Sony H. Wijaya dari Tim Teknis KIP Kuliah Puslapdik Kemendikbud Ristek. Iya. Tetap tidak boleh walaupun gajinya rendah ,1775458583871963152,,,in,"Michuhol-gu, Republic of Korea",233,225,1137,https://twitter.com/ardisatriawan/status/1775458583871963152,170542374,ardisatriawan
1775454126866121154,Wed Apr 03 09:23:44 +0000 2024,0,Disini kakak² ada yang keterima di UIN dan dapat beasiswa KIPK Kemenag tdk?? mau tanya² sedikit boleh??,1775454126866121154,,,in,,0,0,0,https://twitter.com/AuliaSardilah/status/1775454126866121154,1600087253333594112,AuliaSardilah
1775106306552352939,Wed Apr 03 03:49:58 +0000 2024,0,@tartaglia_bucin @DraftAnakUnpad nah aku tuh kendala di kipk makanya aku nanya selain kipk beasiswa lain bisa ngecover full kaya gitu ga..,1775370129351880763,,tartaglia_bucin,in,gedung sm ent,0,0,0,https://twitter.com/nananyajaem/status/1775370129351880763,1391135850776334338,nananyajaem
1775130037320376603,Tue Apr 02 11:55:56 +0000 2024,0,Malah yang ada jadi gak dikasih uang rutin lagi karena dapet uang bulanan yang gak seberapa itu dari beasiswa. Gak mau biarin orang megang uang dia kondisi ekonomi keluarga ga jelas. Padahal gajinya lebih dari orangtua temen2 yang dapat KIPK tapi habisnya (cont..),1775130038675046638,,itbfess,in,"Ganesha, Jatinangor, Cirebon",0,1,0,https://twitter.com/itbfess/status/1775130038675046638,1273190263121297409,itbfess
1775129087767728529,Tue Apr 02 11:52:09 +0000 2024,0,Siapa yg pernah dapet beasiswa(???) kipk waktu semester 3 (tiga) alias bukan maba. Flis kakak tolong rep aku butuh buat tanya-tanya ,1775129087767728529,,,in,,0,1,0,https://twitter.com/deWwWibu/status/1775129087767728529,1537960889953193984,deWwWibu
1774827458757607894,Mon Apr 01 15:55:39 +0000 2024,0,prasmul 22 (beasiswa) business math &amp; IT ittp 22 jalur kipk rpl teknik komputer lainnya lupa,1774827977274212797,,fabieenrae,in,Temanggung,0,0,0,https://twitter.com/fabieenrae/status/1774827977274212797,3288848762,fabieenrae
1774806454928904683,Mon Apr 01 14:39:21 +0000 2024,0,@LulusSekolah @sbmptnfess mjb kak fkg ugm bisa gunain kipk? klo beasiswa lain untuk fkg contohnya apa ya kakk?,1774808776744546756,,LulusSekolah,in,,0,1,0,https://twitter.com/sheqlia/status/1774808776744546756,1345594767950843906,sheqlia
1774806454928904683,Mon Apr 01 14:36:32 +0000 2024,86,@sbmptnfess Lulus aja dlu ukt mikir belakang. Klo kmu lulus dan masuk fkg berarti kamu pintar klo kamu pintar peluang dapet beasiswa terbuka. Beasiswa gk cuma kipk doang.,1774808070365077984,,sbmptnfess,in,"Pulo Merak, Indonesia",1,1,0,https://twitter.com/LulusSekolah/status/1774808070365077984,1081576915557789696,LulusSekolah
1774801425173975321,Mon Apr 01 14:10:08 +0000 2024,1,ptn! aku mau nanyaa sebenarnya kalo ptn pakai jalur mandiri bisa pake beasiswa (selain kipk) ngga yaa? kalo bisa ptn mana aja? dan beasiswa apa aja? boleh info nyaa TITIPAN,1774801425173975321,,,in,RULES 👉,0,1,0,https://twitter.com/sbmptnfess/status/1774801425173975321,1205629250423779328,sbmptnfess
1774684969715257502,Mon Apr 01 06:30:12 +0000 2024,0,Info beasiswa tanpa kipk,1774685678573638063,,Thorudoang,in,,0,0,0,https://twitter.com/Thorudoang/status/1774685678573638063,1518525286685454336,Thorudoang
1774553270004195477,Sun Mar 31 21:44:03 +0000 2024,0,mimpi jangan pernah dikubur sesusah apapun keadaan nya usahakan! klo lgsg nyerah gt gimana tuhan mau lancarkan rezeki kita? lagipula pendidikan skrg ada dana bantuan seperti KIPK &amp; beasiswa. memang proses dapat KIPK &amp; beasiswa sulit makanya usaha nya diperbesar.,1774553270004195477,,,in,,0,0,0,https://twitter.com/cipcecep/status/1774553270004195477,1488571789903298561,cipcecep
1774227855507091937,Sun Mar 31 21:10:43 +0000 2024,0,@Unsoedfess1963 nder i wish you don't lose your hope utk skrg yaa coba cari tau beasiswa bank atau beasiswa swasta lainnya dulu atauuu nih tungguin beasiswa tambahan kipk unsoed ada tuh nnti cari info ke ig nya yaa semangatt,1774544880192418128,,Unsoedfess1963,in,𓆞𓆝 𓆟 °•.*,0,0,0,https://twitter.com/nayllyfish/status/1774544880192418128,1450059404099743751,nayllyfish
1771418601796542645,Sun Mar 31 19:23:37 +0000 2024,0,@singburple @sahabatkipk mjb nder sepupu aku penerima beasiswa kipk. lolos engganya itu ga ditentukan dari pertanyaannya km ke akun admin kipk tapi setelah km udah fix daftar ulang snbp/snbt/mandiri baru diseleksi lagi km layak atau gak nya dapet beasiswa tersebut (cont...),1774517926995099875,,singburple,in,"Seattle, WA",0,2,0,https://twitter.com/00kaeri/status/1774517926995099875,1625723968408940545,00kaeri
1774092053309485457,Sun Mar 31 18:26:06 +0000 2024,0,@profesor_saham that's why ada bantuan dari pemerintah berupa beasiswa tidak mampu kipk cukup membantu loh karena ukt full cover dan dapet uang saku semester,1774503452787593441,,profesor_saham,in,Jakarta Capital Region,0,0,0,https://twitter.com/alardoathan/status/1774503452787593441,1133015128612278272,alardoathan
1774411328494735843,Sun Mar 31 16:53:31 +0000 2024,0,@sbmptnfess mau pertanyaan beasiswa sama kipk kak ,1774480153164587244,,sbmptnfess,in,,0,0,0,https://twitter.com/teenwthyou/status/1774480153164587244,1524403017637711872,teenwthyou
1774362782730981553,Sun Mar 31 09:07:08 +0000 2024,0,ini gak salah tapi insensitive. orang miskin bisa kok kuliah tapi emang perjuangannya akan lebih ribet. kan ada kipk kan ada beasiswa ada memang tp semuanya bisa tiba-tiba dicabut baru bgt kemarin kejadian kan?,1774362782730981553,,,in,She/Her | ID/ENG,0,0,0,https://twitter.com/purrsephoney/status/1774362782730981553,1288741194625765376,purrsephoney
1774387907341762891,Sun Mar 31 10:48:20 +0000 2024,0,ada yang namanya beasiswa dari awal juga udah dibantu ada kipk temenku juga ada kok yang pake. ini mah emg lu nya aja julid soalnya kaga keterima ,1774388253409583559,,lutrinarry,in,,0,1,0,https://twitter.com/lutrinarry/status/1774388253409583559,1279272559163215874,lutrinarry
1774378688236417511,Sun Mar 31 11:05:49 +0000 2024,0,@fyeahh_adi Jujur bukan ga boleh kuliah tapi yang miskin harus bisa lebih ekstra dan harus pintar sekarang sudah ada bantuan KIPK (perbulan dikasih uang saku dan ga bayar UKT) tinggal sisanya berjuang lebih buat beasiswa atau kerja part-time.,1774392653653889311,,chiizucake_,in,"Kota Magelang, Jawa Tengah",0,1,0,https://twitter.com/Ejijaja/status/1774392653653889311,1333991874848165889,Ejijaja
1774346704944529531,Sun Mar 31 08:03:14 +0000 2024,0,Untung gw g puasa emang knp kalo miskin rumahnya gubuk? g boleh berharap bisa dpt pendidikan lbh tinggi? Pdhl ada kipk beasiswa dsb. Mau ngubur mimpi? Sorry ye idup miskin juga ga enak. Mungkin yah fifty-fifty bisa dpt kehidupan yg lbh baik dari kuliah tp why not?,1774346704944529531,,,in,,0,1,0,https://twitter.com/i_myous/status/1774346704944529531,1507261500477837317,i_myous
1774343687792972110,Sun Mar 31 07:53:27 +0000 2024,0,@collegemenfess pernah daftar bidikmisi (sekarang kipk) beasiswa unggulan bca beasiswa fair n lovely sama pas sekolah tuh ada beasiswa anak indonesia apa ya pokoknya karena ikut lomba nasional,1774344241344622806,,collegemenfess,in,ENFP/20+,1,1,0,https://twitter.com/kimbabtuna/status/1774344241344622806,1112714432495251456,kimbabtuna
1774092053309485457,Sun Mar 31 07:43:30 +0000 2024,8,@profesor_saham Kan ada beasiswa salah satunya KIPK.,1774341736191689036,,profesor_saham,in,,0,0,0,https://twitter.com/Satria_Wijaya87/status/1774341736191689036,1298991779220344835,Satria_Wijaya87
1774092053309485457,Sun Mar 31 05:08:47 +0000 2024,0,@profesor_saham jangan gitu lah. miskin bukan berarti kehilangan kesempatan buat terus belajar. ada yang namanya beasiswa. banyak banget mulai dr yg pake prestasi dan keadaan ekonomi. kalau beneran miskin kan bisa pake beasiswa kipk dari pemerintah. nggak ada alesan buat berhenti belajar.,1774302803223282078,,profesor_saham,in,,0,0,0,https://twitter.com/ssobiblee/status/1774302803223282078,1153553384479186944,ssobiblee
1774302485316014591,Sun Mar 31 05:07:32 +0000 2024,0,ada BUD ada KIPK ada beasiswa swasta ,1774302485316014591,,,in,siberian 🦫,0,0,0,https://twitter.com/nachileyne/status/1774302485316014591,1188648373223481344,nachileyne
1774297760537411942,Sun Mar 31 04:48:45 +0000 2024,0,Siapa bilang harus ngubur mimpi? Temen² gw aja user kipk beasiswa dll tetep lancar tuh kuliahnya. Bahkan kating ada yg dibayarin ukt sama biaya hidupnya sama dosen. Banyak banget cara kalo niat ngejar cita cita mah ,1774297760537411942,,,in,dalem kulkas samping bayem,0,0,0,https://twitter.com/oreoof_/status/1774297760537411942,1193790894979203072,oreoof_
1774092053309485457,Sun Mar 31 03:26:06 +0000 2024,1,@profesor_saham julid amat bang lagian ada KIPK dan banyak beasiswa lain,1774276959432032627,,profesor_saham,in,"Wageningen, Nederland",0,0,0,https://twitter.com/icilpetualang_/status/1774276959432032627,1417549904788946947,icilpetualang_
1774092053309485457,Sun Mar 31 02:44:31 +0000 2024,0,@profesor_saham Hayo masnya ni ciri sdm rendah yang bikin Indonesia cemas. Pertama dalam prosesnya pembagian ukt itu berdasarkan golongan kalau dirasa ga sesuai bisa ambil banding daftar KIPK kalau ga bisa cari beasiswa trus smt depan relaksasi bisa part time. Emang dasar orang males,1774266494102434169,,profesor_saham,in,"Kota Surabaya, Jawa Timur",0,1,0,https://twitter.com/iyazheyenk/status/1774266494102434169,1192772774449729536,iyazheyenk
1774262489037054270,Sun Mar 31 02:28:36 +0000 2024,0,Kenapa lu bikin narasi orang miskin harus kubur mimpinya? Padahal mau kaya mau miskin asal tekad dan usaha lu luar biasa pasti bisa tembus. Skrg ada kipk dan beasiswa lain. Anak kurang mampu juga banyak kok yg berhasil nyelesaiin kuliah,1774262489037054270,,,in,"e·the·re·al
",0,1,0,https://twitter.com/nzoura_/status/1774262489037054270,1477495370343084033,nzoura_
1774261237339361354,Sun Mar 31 02:25:34 +0000 2024,0,skrg udh banyak beasiswa weh temen2 gw yg kipk aman2 aja sampe skrg jgn kebanyakan salty deh minimal cari alesan salty yg lebih masuk,1774261725724115010,,zaraindosat,in,,0,0,0,https://twitter.com/zaraindosat/status/1774261725724115010,1263846444965826563,zaraindosat
1774092053309485457,Sun Mar 31 02:21:06 +0000 2024,0,@profesor_saham KIPK exist bro. beasiswa lain juga banyak. ngapain nyuruh irang ngubur mimpinya dalam-dalam?,1774260603047366716,,profesor_saham,in,she/her,0,0,0,https://twitter.com/squirthoon/status/1774260603047366716,1699738203388084224,squirthoon
1774092053309485457,Sun Mar 31 02:13:39 +0000 2024,2,@profesor_saham Gabisa kuliah ada KIPK KJMU sama beasiswa lain dan itu bukan satu-dua buah tapi banyak. Temenku banyak yang survive dengan beasiswa kok. Banyak juga yang nyambi kerja. Btw belajar nulis circle yang bener dulu deh.,1774258727937564716,,profesor_saham,in,,0,1,0,https://twitter.com/cicimociciii/status/1774258727937564716,1596459067161001984,cicimociciii
1774227855507091937,Sun Mar 31 00:18:03 +0000 2024,8,@Unsoedfess1963 1. Kerja parttime/freelance 2. Buka joki buat tambahan duit 3. Daftar beasiswa selain kipk kalo emg gada masih ada beasiswa bank BI dll cek aja 4. Kalau bener² ga memungkinkan mending cuti dulu buat kerja,1774229637331386544,,Unsoedfess1963,in,"Purwokerto Utara, Indonesia",0,1,0,https://twitter.com/nopensky/status/1774229637331386544,1002071793404755972,nopensky
1774092053309485457,Sat Mar 30 23:56:08 +0000 2024,0,@profesor_saham Apa sih ini nyoba bringin people down orang yang ga mampu juga masih bisa kuliah ada kipk dan beasiswa lainnya asal ada kemauan dan rajin. Kalo ngerasa ga mampu dan gaada semangat buat berjuang kuliah mending gausah ngasih saran kek gini dah,1774224119980290181,,profesor_saham,in,,0,0,0,https://twitter.com/AryLibra_19/status/1774224119980290181,1637375160440479744,AryLibra_19
1774092053309485457,Sat Mar 30 22:24:50 +0000 2024,1,@profesor_saham Apasi tmn2ku yg kalangan menengah ke bawah jg banyak. Kan ada KIPK bidikmisi beasiswa jg banyak dr kampus pemerintah pt swasta dll. Gengsi? Gk jg tmnku ada yg gapunya motor tiap hari jalan kaki dr kos ke kampus fine2 aja hpku juga udah 6 tahun ini blm ganti jg gamasalah.,1774201145688465738,,profesor_saham,in,sda-sby,0,2,0,https://twitter.com/uculpol/status/1774201145688465738,1179639722462736384,uculpol
1774174317296902156,Sat Mar 30 20:38:14 +0000 2024,0,ada kipk klo ga keterima bisa daftar beasiswa dari kota masing2 jg kok (kalau ada sih sby ada soalnya),1774174317296902156,,,in,,0,0,0,https://twitter.com/aikeaaaaa/status/1774174317296902156,1247785507494350850,aikeaaaaa
1774082055456080173,Sat Mar 30 14:31:37 +0000 2024,0, emang cukup cuma ngandelin kipk? biaya hidup disekitaran ugm mahall loh belum lagi biaya lain lain buat kuliahnya apalagi praktekk aku insyaAllah sanggup kerja parttime kokk asal ga nyusahin orangtua oh yaa aku kan juga keterima beasiswa pihak lain tauu jadi ga cuma kipk,1774082055456080173,,,in,"otw ugm, sleman, yogyakarta",0,0,0,https://twitter.com/rriiiiiiiiindii/status/1774082055456080173,1617887537267367939,rriiiiiiiiindii
1701911710620410067,Sat Mar 30 13:24:40 +0000 2024,0,@shapirowilk @sctable @collegemenfess Fk unej ada beasiswa ngga ka? kecuali kipk,1774065206777541034,,shapirowilk,in,,0,0,0,https://twitter.com/MeMyMind17/status/1774065206777541034,1530829628038053888,MeMyMind17
1774018681565307300,Sat Mar 30 10:55:49 +0000 2024,56,@itbfess gw inget banget oas semester 3 temen guew yang anak kipk ke kampus modelan gembel. terus sama dosenku bilang gini (ga directly tapi buat satu kelas) kalian itu calon dokter hewan ya masa ke kampus ga rapi. kemarin yng dapet beasiswa itu pakailah uangnya untuk merawat diri,1774027747331051578,,itbfess,in,MKS-SUB,0,1,0,https://twitter.com/diraafff/status/1774027747331051578,3195098299,diraafff
1773710795194716312,Fri Mar 29 13:58:14 +0000 2024,1,@collegemenfess ngga bisa seharusnya... Setauku daftar kipk sebelum jadi mahasiswa pas daftar snbp/snbt kalau mau cari beasiswa yang lain aja,1773711265481019588,,collegemenfess,in,she/her,0,0,0,https://twitter.com/nakittzen/status/1773711265481019588,1646116871958323200,nakittzen
1773698998030696885,Fri Mar 29 13:09:29 +0000 2024,0,Kenapasii beasiswa kebanyakan ada SKTM. Maksudku kan udah ada KIPK jadi ga usah lahh beasiswa yg lain make SKTM. Cape bet jadi middleclass,1773698998030696885,,,in,,0,0,0,https://twitter.com/babuuww/status/1773698998030696885,1116669965497618432,babuuww
1773598039396978915,Fri Mar 29 07:49:22 +0000 2024,0,@extrovertnolep mungkin bisa tapi ga dianjurin ga sii? beasiswa kipk kan ga gede² banget,1773618437606056297,,extrovertnolep,in,"Bogor Tengah, Indonesia",0,1,0,https://twitter.com/hanifrizkiaa/status/1773618437606056297,1200139141922480128,hanifrizkiaa
1773577236181856291,Fri Mar 29 07:39:25 +0000 2024,1,@simjaevv Bisa soalnya aku di ut ga pake kipk kecuali aku pake kipk di ut aku pindah kampus lain gabisa beasiswa ku dicabut,1773615933598146905,,simjaevv,in,,0,1,0,https://twitter.com/onmyprogress/status/1773615933598146905,1697128451290071040,onmyprogress
1773537838849794342,Fri Mar 29 02:29:06 +0000 2024,0,ukt Unnes tinggi ga sihh?? mending kipk atau nyari beasiswa yaak,1773537838849794342,,,in,,0,1,0,https://twitter.com/hcyyneedd/status/1773537838849794342,1756485070100250624,hcyyneedd
1757035593295618388,Fri Mar 29 01:55:14 +0000 2024,0,@FanosLatte @sbmptnfess Klo g lolos kipk g Lolos beasiswa dpet ukt gede g ka,1773529318033092714,,FanosLatte,in,,0,0,0,https://twitter.com/roarstudyy/status/1773529318033092714,1730017503215316992,roarstudyy
1773502174582149464,Fri Mar 29 00:07:23 +0000 2024,1,braw! aku maba mau nanya peluang kipk besar ga ya? tips dapat kipk dong atau beasiswa beasiswa lain!,1773502174582149464,,,in,rules/pp cek link‼️,0,0,0,https://twitter.com/ub_mfs/status/1773502174582149464,2970636770,ub_mfs
1772599380773638251,Thu Mar 28 13:25:47 +0000 2024,0,@jahejejedun @sbmptnfess setauku ada tp kalau kipk/beasiswa lainnya ukt gratis,1773340710797717784,,jahejejedun,in,,0,0,0,https://twitter.com/juaapramudya/status/1773340710797717784,1414824346925768706,juaapramudya
1772646083463610557,Thu Mar 28 00:26:53 +0000 2024,0,@charather @Virgokece @convomfs Harusnya dari awal dia udh mikirin hal ini sblm daftar snbp banyak sekarang jalur kipk beasiswa dsb kalau sendernya ada tekad Insyallah rejeki ga bakal kemana. Bakalan ada buat bayar ukt,1773144695306142169,,charather,in,,0,1,0,https://twitter.com/qxwertyzo/status/1773144695306142169,1600848873966403589,qxwertyzo
1770728320822398993,Wed Mar 27 17:48:23 +0000 2024,1,@NaiaMaydil8647 @clouddciess @sbmptnfess Beasiswa ga cuma kipk aja kok masih banyak beasiswa lain yg menanti. Semangattt!,1773044409279414507,,NaiaMaydil8647,in,"Tangerang, Indonesia",0,0,0,https://twitter.com/aldtnr/status/1773044409279414507,1498695631514533889,aldtnr
1772689867652177982,Wed Mar 27 15:47:48 +0000 2024,0,@absenceofthesun Jangan ikuti tips ini jika kalian anak beasiswa terutama kipk,1773014061812203876,,anguioa,in,dua dunia,0,0,0,https://twitter.com/bilurrahsa/status/1773014061812203876,1271605326681264129,bilurrahsa
1772974352155226218,Wed Mar 27 14:39:57 +0000 2024,0,@aastrout @sbmptnfess halo ka mjb beasiswa full nya apa kipk yaa?,1772996987862012403,,aastrout,in,GAPYEAR23,0,1,0,https://twitter.com/9401wuf/status/1772996987862012403,1500160111720861699,9401wuf
1772871727002923419,Wed Mar 27 06:22:12 +0000 2024,1, sktm untuk lampiran di kipk kalau pake sktm yg lama (waktu itu prnh bikin buat beasiswa sklh) boleh gak ya,1772871727002923419,,,in,,0,2,0,https://twitter.com/convomf/status/1772871727002923419,1314975287294083073,convomf
1772640894061011380,Wed Mar 27 04:45:59 +0000 2024,0,@dbIuez Ayahku cuma pedagang burung merpati dan ibu ga kerja. Aku pengen banget kuliah kemaren daftar snbp+kipk dan gagal semua. Aku nangis2 dan ayah bilang gapapa ayah bakal cariin uangnya buat kamu kuliah tapi aku harus dapet beasiswa aku kasian ayahku. Aku selama ini ngga perna-,1772847513097433190,,liili_sasaa,in,dunia halu,0,0,0,https://twitter.com/liili_sasaa/status/1772847513097433190,1557946030645071873,liili_sasaa
1772827135671210232,Wed Mar 27 03:46:05 +0000 2024,0,@sbmptnfess Semangat nder aku juga daftar kipk tapi sambil nyari-nyari info beasiswa buat jaga-jaga takut ga lolos kipk. Aku juga lagi nyari-nyari info seleksi mandiri yang bisa kipk (gratis spi+ukt). Penghasilan ayah aku juga segitu kok bismillah nder pasti bisa,1772832436872954314,,sbmptnfess,in,,0,1,0,https://twitter.com/suka_kimiaa/status/1772832436872954314,1638184497379442688,suka_kimiaa
1772646083463610557,Tue Mar 26 20:39:35 +0000 2024,53,@charather @Virgokece @convomfs Kok masih aja kejadian sih kalo terkendala biaya dari awal tuh udah prepare ikut kipk kalo masih ga yakin lolos cari cadangan beasiswa lain. Untuk prodi seharusnya udah dipikirin mateng-mateng apa aja resiko nya duduk sama ortu jelasin gimannya,1772725105656774828,,charather,in,,0,1,0,https://twitter.com/fluffyeyeye/status/1772725105656774828,1548853212945731584,fluffyeyeye
1772521797583532220,Tue Mar 26 16:04:46 +0000 2024,2,@Jhon92850351 @vanc1Bozz *ditiadakan KJP itu buat bantuan orang miskin bukan beasiswa lomba atau apa yg harus ada prestasi. Sama kayak KIPK dan Bidikmisi. Minimal IPK 3 aktif kegiatan kampus dan ada kontribusi beastudi ya udah cukup buat nerusin beasiswa,1772655945144754314,,Jhon92850351,in,,0,0,0,https://twitter.com/nneuvillettee/status/1772655945144754314,1321478072940462083,nneuvillettee
1772578118416384229,Tue Mar 26 14:22:04 +0000 2024,0,@jaayrxslope @raaeyees daftar beasiswa kipk aja free ukt + dpt jajan,1772630101940658372,,jaayrxslope,in,Indonesia,0,0,0,https://twitter.com/StoreVyy/status/1772630101940658372,1596893204565352448,StoreVyy
1772557703455576221,Tue Mar 26 09:34:23 +0000 2024,0,@sbmptnfess beasiswa selain kipk untuk program d3 apa guys?,1772557703455576221,,sbmptnfess,in,,0,0,0,https://twitter.com/Alam835739/status/1772557703455576221,1670757960501587971,Alam835739
